Category,Date,Time,All_Time,Time_1,Time_2,Time_3,All_Amp,Amp_1,Amp_2,Amp_3,pre
5,1160802,1345,6,1,1,4,50,38,50,35,2
7,1160803,945,6,1,4,1,182,50,35,167,5
3,1160803,1045,6,4,1,1,167,35,167,111,7
10,1160804,1045,7,1,1,5,167,167,111,81,3
8,1160805,1045,11,1,5,5,213,111,81,183,10
2,1160805,1145,11,5,5,1,183,81,183,30,8
9,1160808,945,9,5,1,3,257,183,30,104,2
2,1160808,1045,5,1,3,1,104,30,104,85,9
6,1160809,1045,9,3,1,5,104,104,85,82,2
4,1160809,1145,7,1,5,1,85,85,82,37,6
8,1160810,1245,13,5,1,7,104,82,37,59,4
2,1160811,1145,11,1,7,3,169,37,59,169,8
5,1160812,945,13,7,3,3,169,59,169,151,2
7,1160812,1045,7,3,3,1,169,169,151,47,5
8,1160812,1145,5,3,1,1,151,151,47,43,7
4,1160815,945,5,1,1,3,62,47,43,58,8
3,1160815,1245,7,1,3,3,58,43,58,45,4
7,1160816,1245,11,3,3,5,93,58,45,80,3
3,1160817,945,10,3,5,2,80,45,80,56,7
7,1160817,1145,9,5,2,2,80,80,56,41,3
8,1160817,1345,6,2,2,2,71,56,41,56,7
2,1160818,945,5,2,2,1,143,41,56,143,8
5,1160818,1045,4,2,1,1,143,56,143,79,2
10,1160818,1345,5,1,1,3,143,143,79,26,5
8,1160819,945,5,1,3,1,129,79,26,76,10
2,1160819,1045,5,3,1,1,153,26,76,153,8
5,1160819,1245,4,1,1,2,153,76,153,43,2
10,1160822,1145,7,1,2,4,256,153,43,146,5
3,1160824,945,14,2,4,8,170,43,146,170,10
1,1160825,945,17,4,8,5,170,146,170,84,3
6,1160826,1045,19,8,5,6,237,170,84,151,1
2,1160826,1245,13,5,6,2,151,84,151,21,6
9,1160826,1345,9,6,2,1,151,151,21,14,2
4,1160829,1045,5,2,1,2,142,21,14,135,9
3,1160830,945,7,1,2,4,137,14,135,137,4
1,1160831,945,11,2,4,5,137,135,137,126,3
6,1160831,1345,13,4,5,4,137,137,126,71,1
4,1160901,1045,11,5,4,2,202,126,71,147,6
3,1160902,945,10,4,2,4,147,71,147,90,4
7,1160902,1045,7,2,4,1,147,147,90,69,3
8,1160907,1245,22,4,1,17,379,90,69,358,7
2,1160908,945,20,1,17,2,358,69,358,47,8
9,1160908,1345,23,17,2,4,358,358,47,33,2
4,1160909,1045,8,2,4,2,149,47,33,135,9
3,1160909,1145,7,4,2,1,135,33,135,37,4
10,1160910,945,6,2,1,3,325,135,37,227,3
3,1160910,1245,7,1,3,3,227,37,227,78,10
10,1160912,945,8,3,3,2,238,227,78,89,3
3,1160912,1245,8,3,2,3,89,78,89,32,10
7,1160912,1345,6,2,3,1,103,89,32,46,3
3,1160913,945,5,3,1,1,81,32,46,81,7
1,1160913,1045,3,1,1,1,163,46,81,163,3
5,1160914,945,6,1,1,4,163,81,163,126,1
7,1160914,1245,8,1,4,3,163,163,126,72,5
8,1160920,945,14,4,3,7,348,126,72,294,7
2,1160920,1045,11,3,7,1,294,72,294,51,8
9,1160920,1245,10,7,1,2,294,294,51,41,2
4,1160921,945,5,1,2,2,51,51,41,39,9
8,1160922,945,9,2,2,5,149,41,39,147,4
2,1160922,1045,8,2,5,1,147,39,147,108,8
9,1160922,1145,7,5,1,1,147,147,108,45,2
4,1160922,1245,3,1,1,1,108,108,45,29,9
8,1160923,1345,8,1,1,6,94,45,29,78,4
2,1160926,1345,12,1,6,5,100,29,78,100,8
5,1160929,1045,13,6,5,2,149,78,100,149,2
1,1160930,945,11,5,2,4,167,100,149,167,5
5,1161003,945,11,2,4,5,167,149,167,100,1
7,1161003,1345,13,4,5,4,167,167,100,44,5
8,1161004,1145,12,5,4,3,122,100,44,66,7
2,1161004,1245,8,4,3,1,66,44,66,22,8
9,1161004,1345,5,3,1,1,73,66,22,29,2
2,1161005,945,3,1,1,1,58,22,29,58,9
5,1161005,1145,4,1,1,2,65,29,58,65,2
1,1161006,1045,7,1,2,4,65,58,65,59,5
6,1161007,945,10,2,4,4,68,65,59,62,1
2,1161007,1245,11,4,4,3,62,59,62,21,6
6,1161011,945,9,4,3,2,136,62,21,95,2
2,1161011,1145,7,3,2,2,200,21,95,200,6
5,1161013,945,12,2,2,8,200,95,200,139,2
7,1161013,1145,12,2,8,2,200,200,139,103,5
8,1161014,945,13,8,2,3,139,139,103,45,7
4,1161014,1145,7,2,3,2,135,103,45,77,8
3,1161014,1245,6,3,2,1,77,45,77,47,4
7,1161017,1045,6,2,1,3,164,77,47,134,3
3,1161017,1145,5,1,3,1,134,47,134,133,7
7,1161018,945,7,3,1,3,134,134,133,39,3
8,1161019,1245,12,1,3,8,240,133,39,146,7
2,1161020,945,13,3,8,2,146,39,146,65,8
9,1161020,1045,11,8,2,1,146,146,65,60,2
4,1161020,1145,4,2,1,1,65,65,60,40,9
8,1161021,945,5,1,1,3,87,60,40,67,4
2,1161021,1045,5,1,3,1,81,40,67,81,8
5,1161024,945,8,3,1,4,84,67,81,84,2
1,1161024,1045,6,1,4,1,84,81,84,56,5
6,1161024,1145,6,4,1,1,84,84,56,46,1
4,1161024,1345,4,1,1,2,56,56,46,19,6
8,1161025,1245,7,1,2,4,125,46,19,98,4
2,1161027,1045,14,2,4,8,134,19,98,134,8
5,1161027,1245,14,4,8,2,134,98,134,44,2
7,1161028,945,12,8,2,2,134,134,44,43,5
8,1161028,1245,7,2,2,3,44,44,43,24,7
4,1161031,945,7,2,3,2,130,43,24,111,8
3,1161031,1345,9,3,2,4,126,24,111,126,4
1,1161101,945,7,2,4,1,126,111,126,74,3
6,1161101,1045,6,4,1,1,126,126,74,66,1
4,1161104,945,16,1,1,14,253,74,66,245,6
3,1161107,1245,23,1,14,8,245,66,245,153,4
10,1161108,1045,25,14,8,3,245,245,153,38,3
8,1161109,945,15,8,3,4,260,153,38,145,10
2,1161109,1345,11,3,4,4,416,38,145,416,8
5,1161110,1045,10,4,4,2,416,145,416,301,2
7,1161110,1245,8,4,2,2,416,416,301,21,5
8,1161110,1345,5,2,2,1,301,301,21,20,7
4,1161111,1045,5,2,1,2,242,21,20,241,8
3,1161111,1145,4,1,2,1,241,20,241,42,4
10,1161114,1045,7,2,1,4,314,241,42,115,3
3,1161114,1145,6,1,4,1,115,42,115,111,10
7,1161115,945,8,4,1,3,115,115,111,92,3
8,1161115,1145,6,1,3,2,111,111,92,75,7
4,1161115,1345,7,3,2,2,92,92,75,38,8
8,1161116,1145,7,2,2,3,138,75,38,101,4
2,1161117,945,8,2,3,3,128,38,101,128,8
5,1161118,1245,14,3,3,8,128,101,128,100,2
7,1161121,945,13,3,8,2,128,128,100,35,5
8,1161121,1145,12,8,2,2,120,100,35,55,7
2,1161121,1245,5,2,2,1,55,35,55,18,8
9,1161122,1245,8,2,1,5,193,55,18,156,2
2,1161122,1345,7,1,5,1,156,18,156,26,9
9,1161123,1145,9,5,1,3,184,156,26,54,2
2,1161124,1045,8,1,3,4,75,26,54,75,9
5,1161124,1145,8,3,4,1,75,54,75,48,2
7,1161125,945,8,4,1,3,75,75,48,32,5
8,1161125,1045,5,1,3,1,75,48,32,59,7
2,1161128,945,8,3,1,4,59,32,59,42,8
6,1161128,1145,7,1,4,2,115,59,42,98,2
2,1161129,1045,10,4,2,4,98,42,98,52,6
9,1161129,1145,7,2,4,1,98,98,52,42,2
4,1161129,1345,7,4,1,2,52,52,42,40,9
8,1161130,945,4,1,2,1,49,42,40,47,4
2,1161130,1245,6,2,1,3,68,40,47,68,8
5,1161201,1145,8,1,3,4,102,47,68,102,2
1,1161202,945,10,3,4,3,131,68,102,131,5
5,1161205,945,12,4,3,5,131,102,131,35,1
7,1161205,1345,12,3,5,4,131,131,35,34,5
8,1161206,945,10,5,4,1,137,35,34,136,7
2,1161206,1345,9,4,1,4,136,34,136,26,8
9,1161207,945,6,1,4,1,156,136,26,46,2
2,1161207,1345,9,4,1,4,57,26,46,57,9
5,1161209,1045,12,1,4,7,151,46,57,151,2
1,1161209,1345,14,4,7,3,151,57,151,17,5
9,1161212,945,11,7,3,1,192,151,17,58,1
2,1161212,1145,6,3,1,2,90,17,58,90,9
5,1161212,1245,4,1,2,1,90,58,90,26,2
10,1161213,945,5,2,1,2,102,90,26,38,5
3,1161214,945,8,1,2,5,75,26,38,75,10
1,1161214,1145,9,2,5,2,75,38,75,60,3
6,1161214,1345,9,5,2,2,75,75,60,29,1
4,1161215,1045,6,2,2,2,108,60,29,77,6
3,1161215,1345,7,2,2,3,77,29,77,69,4
7,1161219,1045,12,2,3,7,116,77,69,108,3
3,1161219,1245,12,3,7,2,108,69,108,21,7
10,1161220,1145,13,7,2,4,165,108,21,78,3
3,1161221,945,9,2,4,3,78,21,78,60,10
7,1161221,1045,8,4,3,1,78,78,60,44,3
8,1161221,1145,5,3,1,1,60,60,44,27,7
4,1161223,945,10,1,1,8,179,44,27,162,8
3,1161223,1045,10,1,8,1,162,27,162,57,4
10,1161223,1345,12,8,1,3,164,162,57,59,3
3,1161226,945,5,1,3,1,59,57,59,43,10
7,1161226,1045,5,3,1,1,59,59,43,42,3
8,1161227,945,6,1,1,4,43,43,42,41,7
4,1161228,945,10,1,4,5,42,42,41,25,8
8,1161228,1345,13,4,5,4,124,41,25,108,4
2,1161229,945,10,5,4,1,108,25,108,45,8
9,1161229,1045,6,4,1,1,108,108,45,43,2
4,1161229,1145,3,1,1,1,45,45,43,23,9
8,1161229,1245,3,1,1,1,43,43,23,23,4
2,1161229,1345,3,1,1,1,36,23,23,36,8
5,1161230,945,3,1,1,1,107,23,36,107,2
1,1170103,945,7,1,1,5,107,36,107,51,5
9,1170104,1045,12,1,5,6,120,107,51,64,1
2,1170105,945,15,5,6,4,64,51,64,29,9
6,1170105,1245,13,6,4,3,123,64,29,88,2
2,1170106,945,9,4,3,2,88,29,88,16,6
9,1170106,1245,8,3,2,3,109,88,16,37,2
2,1170106,1345,6,2,3,1,37,16,37,13,9
9,1170109,945,5,3,1,1,71,37,13,47,2
2,1170109,1045,3,1,1,1,84,13,47,84,9
5,1170109,1245,4,1,1,2,84,47,84,32,2
10,1170110,945,5,1,2,2,88,84,32,36,5
3,1170110,1045,5,2,2,1,36,32,36,29,10
7,1170110,1145,4,2,1,1,37,36,29,30,3
3,1170111,945,5,1,1,3,76,29,30,76,7
1,1170111,1045,5,1,3,1,76,30,76,60,3
6,1170111,1145,5,3,1,1,76,76,60,26,1
4,1170111,1345,4,1,1,2,63,60,26,29,6
3,1170112,1045,5,1,2,2,100,26,29,100,4
1,1170112,1245,6,2,2,2,100,29,100,29,3
9,1170112,1345,5,2,2,1,100,100,29,18,1
4,1170113,945,4,2,1,1,72,29,18,61,9
3,1170113,1345,6,1,1,4,61,18,61,18,4
10,1170116,945,6,1,4,1,148,61,18,105,3
3,1170118,945,15,4,1,10,105,18,105,72,10
10,1170119,945,16,1,10,5,125,105,72,92,3
3,1170120,1145,22,10,5,7,92,72,92,84,10
7,1170123,945,15,5,7,3,92,92,84,20,3
8,1170123,1045,11,7,3,1,169,84,20,105,7
2,1170123,1345,7,3,1,3,105,20,105,23,8
9,1170124,945,5,1,3,1,132,105,23,50,2
2,1170124,1345,8,3,1,4,50,23,50,13,9
9,1170202,945,6,1,4,1,110,50,13,73,2
2,1170202,1345,9,4,1,4,137,13,73,137,9
5,1170203,945,6,1,4,1,137,73,137,85,2
7,1170203,1045,6,4,1,1,137,137,85,50,5
8,1170206,1245,9,1,1,7,160,85,50,125,7
2,1170207,945,10,1,7,2,125,50,125,51,8
9,1170209,1145,21,7,2,12,169,125,51,95,2
2,1170209,1245,15,2,12,1,95,51,95,18,9
9,1170210,1245,18,12,1,5,199,95,18,122,2
2,1170210,1345,7,1,5,1,122,18,122,43,9
9,1170214,945,12,5,1,6,195,122,43,116,2
2,1170214,1045,8,1,6,1,116,43,116,47,9
9,1170214,1145,8,6,1,1,120,116,47,51,2
2,1170214,1245,3,1,1,1,63,47,51,63,9
5,1170216,945,9,1,1,7,157,51,63,157,2
1,1170217,945,13,1,7,5,157,63,157,105,5
6,1170220,945,22,7,5,10,157,157,105,67,1
4,1170221,1245,23,5,10,8,124,105,67,86,6
3,1170222,945,20,10,8,2,99,67,86,99,4
1,1170223,945,15,8,2,5,99,86,99,72,3
6,1170223,1045,8,2,5,1,99,99,72,65,1
4,1170224,945,10,5,1,4,97,72,65,90,6
3,1170224,1045,6,1,4,1,90,65,90,56,4
7,1170224,1145,6,4,1,1,90,90,56,28,3
8,1170224,1245,3,1,1,1,56,56,28,18,7
4,1170301,1145,8,1,1,6,108,28,18,98,8
3,1170302,945,8,1,6,1,106,18,98,106,4
1,1170302,1245,10,6,1,3,141,98,106,141,3
5,1170302,1345,5,1,3,1,141,106,141,53,1
7,1170303,1045,6,3,1,2,161,141,53,73,5
3,1170303,1145,4,1,2,1,73,53,73,49,7
7,1170306,945,6,2,1,3,77,73,49,53,3
3,1170308,1245,17,1,3,13,146,49,53,146,7
1,1170309,1045,19,3,13,3,146,53,146,123,3
6,1170309,1345,19,13,3,3,146,146,123,23,1
4,1170310,945,7,3,3,1,210,123,23,110,6
3,1170313,1145,11,3,1,7,143,23,110,143,4
1,1170313,1345,10,1,7,2,143,110,143,20,3
9,1170314,1145,12,7,2,3,212,143,20,89,1
2,1170315,945,8,2,3,3,89,20,89,52,9
9,1170315,1145,8,3,3,2,89,89,52,37,2
4,1170315,1345,7,3,2,2,52,52,37,22,9
8,1170316,945,5,2,2,1,137,37,22,122,4
2,1170316,1345,7,2,1,4,122,22,122,27,8
9,1170317,1345,10,1,4,5,166,122,27,71,2
2,1170320,945,10,4,5,1,71,27,71,41,9
9,1170320,1145,8,5,1,2,83,71,41,53,2
2,1170320,1245,4,1,2,1,53,41,53,21,9
6,1170321,1145,7,2,1,4,125,53,21,93,2
2,1170322,945,8,1,4,3,129,21,93,129,6
5,1170323,945,12,4,3,5,129,93,129,101,2
7,1170324,1045,14,3,5,6,129,129,101,69,5
8,1170324,1145,12,5,6,1,101,101,69,32,7
4,1170327,945,10,6,1,3,108,69,32,71,8
3,1170327,1045,5,1,3,1,73,32,71,73,4
1,1170327,1345,7,3,1,3,73,71,73,52,3
6,1170328,945,5,1,3,1,83,73,52,62,1
2,1170328,1245,7,3,1,3,122,52,62,122,6
5,1170329,945,6,1,3,2,122,62,122,99,2
7,1170329,1245,8,3,2,3,122,122,99,53,5
8,1170330,945,7,2,3,2,99,99,53,37,7
4,1170331,1345,14,3,2,9,92,53,37,76,8
3,1170405,1145,14,2,9,3,127,37,76,127,4
1,1170405,1245,13,9,3,1,127,76,127,30,3
9,1170405,1345,5,3,1,1,156,127,30,59,1
2,1170407,1045,9,1,1,7,196,30,59,196,9
5,1170411,945,17,1,7,9,196,59,196,123,2
10,1170411,1045,17,7,9,1,196,196,123,88,5
8,1170411,1345,13,9,1,3,123,123,88,24,10
4,1170412,945,5,1,3,1,119,88,24,55,8
3,1170412,1045,5,3,1,1,55,24,55,54,4
7,1170413,945,6,1,1,4,55,55,54,38,3
8,1170413,1245,8,1,4,3,79,54,38,63,7
2,1170414,1145,11,4,3,4,120,38,63,120,8
5,1170414,1245,8,3,4,1,120,63,120,25,2
10,1170417,1045,8,4,1,3,175,120,25,80,5
3,1170418,945,8,1,3,4,92,25,80,92,10
1,1170418,1145,9,3,4,2,92,80,92,51,3
6,1170418,1345,8,4,2,2,92,92,51,21,1
4,1170420,945,10,2,2,6,188,51,21,158,6
3,1170420,1045,9,2,6,1,158,21,158,56,4
10,1170420,1245,9,6,1,2,158,158,56,35,3
8,1170424,945,10,1,2,7,182,56,35,161,10
2,1170424,1045,10,2,7,1,161,35,161,82,8
9,1170426,1045,18,7,1,10,266,161,82,187,2
2,1170426,1245,13,1,10,2,187,82,187,45,9
9,1170426,1345,13,10,2,1,187,187,45,32,2
4,1170427,1045,5,2,1,2,63,45,32,50,9
3,1170428,945,7,1,2,4,76,32,50,76,4
1,1170428,1245,9,2,4,3,76,50,76,49,3
6,1170502,945,12,4,3,5,142,76,49,115,1
2,1170502,1345,9,3,5,1,115,49,115,20,6
9,1170503,1045,8,5,1,2,131,115,20,36,2
2,1170504,945,7,1,2,4,48,20,36,48,9
5,1170504,1245,9,2,4,3,48,36,48,47,2
7,1170505,1345,13,4,3,6,87,48,47,86,5
3,1170508,945,10,3,6,1,86,47,86,80,7
7,1170508,1045,8,6,1,1,86,86,80,64,3
8,1170509,945,6,1,1,4,115,80,64,99,7
2,1170509,1245,8,1,4,3,99,64,99,96,8
6,1170511,1045,15,4,3,8,102,99,96,99,2
2,1170511,1145,12,3,8,1,99,96,99,35,6
6,1170512,1045,13,8,1,4,99,99,35,34,2
4,1170512,1245,7,1,4,2,35,35,34,30,6
8,1170515,1045,10,4,2,4,57,34,30,53,4
2,1170515,1245,7,2,4,1,53,30,53,12,8
9,1170516,945,7,4,1,2,88,53,12,47,2
2,1170516,1245,6,1,2,3,54,12,47,54,9
5,1170516,1345,6,2,3,1,54,47,54,26,2
7,1170517,1245,8,3,1,4,79,54,26,51,5
3,1170517,1345,6,1,4,1,51,26,51,25,7
7,1170518,945,6,4,1,1,148,51,25,122,3
3,1170518,1145,4,1,1,2,122,25,122,80,7
10,1170519,945,6,1,2,3,122,122,80,23,3
8,1170519,1145,7,2,3,2,81,80,23,24,10
2,1170519,1345,7,3,2,2,28,23,24,28,8
5,1170522,1045,6,2,2,2,47,24,28,47,2
1,1170522,1245,6,2,2,2,47,28,47,13,5
9,1170523,945,7,2,2,3,86,47,13,52,1
2,1170523,1345,8,2,3,3,52,13,52,24,9
9,1170524,1145,9,3,3,3,65,52,24,37,2
2,1170524,1345,8,3,3,2,37,24,37,11,9
9,1170526,945,11,3,2,6,138,37,11,112,2
2,1170526,1145,10,2,6,2,112,11,112,51,9
9,1170531,945,11,6,2,3,112,112,51,25,2
4,1170601,945,10,2,3,5,108,51,25,82,9
3,1170605,1345,27,3,5,19,184,25,82,184,4
1,1170606,945,25,5,19,1,184,82,184,23,3
9,1170606,1245,23,19,1,3,184,184,23,18,1
4,1170607,1145,8,1,3,4,42,23,18,37,9
3,1170608,1145,12,3,4,5,53,18,37,53,4
1,1170608,1345,11,4,5,2,53,37,53,13,3
9,1170609,945,8,5,2,1,87,53,13,47,1
2,1170612,945,8,2,1,5,142,13,47,142,9
5,1170612,1045,7,1,5,1,142,47,142,49,2
10,1170613,945,10,5,1,4,146,142,49,53,5
3,1170613,1245,8,1,4,3,53,49,53,37,10
7,1170613,1345,8,4,3,1,53,53,37,21,3
8,1170614,945,5,3,1,1,59,37,21,43,7
2,1170614,1045,3,1,1,1,144,21,43,144,8
5,1170615,945,6,1,1,4,144,43,144,51,2
10,1170615,1045,6,1,4,1,147,144,51,54,5
3,1170620,1145,21,4,1,16,335,51,54,335,10
1,1170621,945,20,1,16,3,335,54,335,86,3
9,1170621,1045,20,16,3,1,335,335,86,62,1
4,1170621,1145,5,3,1,1,86,86,62,34,9
8,1170621,1345,4,1,1,2,104,62,34,76,4
2,1170622,945,4,1,2,1,197,34,76,197,8
5,1170623,945,8,2,1,5,197,76,197,71,2
10,1170623,1045,7,1,5,1,197,197,71,52,5
8,1170627,945,15,5,1,9,238,71,52,219,10
2,1170627,1045,11,1,9,1,219,52,219,59,8
9,1170627,1245,12,9,1,2,219,219,59,35,2
4,1170628,1045,6,1,2,3,165,59,35,141,9
3,1170629,945,9,2,3,4,141,35,141,109,4
7,1170630,945,12,3,4,5,192,141,109,160,3
3,1170703,945,14,4,5,5,160,109,160,93,7
7,1170703,1045,11,5,5,1,160,160,93,58,3
8,1170704,945,10,5,1,4,110,93,58,75,7
2,1170705,1045,11,1,4,6,135,58,75,135,8
5,1170706,945,14,4,6,4,158,75,135,158,2
1,1170706,1045,11,6,4,1,158,135,158,92,5
6,1170706,1145,6,4,1,1,158,158,92,36,1
4,1170710,945,10,1,1,8,149,92,36,93,6
3,1170710,1045,10,1,8,1,93,36,93,62,4
7,1170710,1345,12,8,1,3,93,93,62,40,3
8,1170712,945,10,1,3,6,203,62,40,181,7
2,1170712,1345,13,3,6,4,181,40,181,47,8
9,1170713,1145,13,6,4,3,240,181,47,106,2
2,1170714,945,10,4,3,3,106,47,106,51,9
9,1170714,1045,7,3,3,1,106,106,51,33,2
4,1170714,1345,7,3,1,3,51,51,33,25,9
8,1170717,945,5,1,3,1,89,33,25,81,4
2,1170718,945,9,3,1,5,81,25,81,73,8
6,1170719,1145,13,1,5,7,142,81,73,134,2
2,1170720,1045,16,5,7,4,171,73,134,171,6
5,1170720,1345,14,7,4,3,171,134,171,25,2
10,1170721,1045,9,4,3,2,217,171,25,71,5
3,1170721,1245,7,3,2,2,71,25,71,21,10
10,1170724,945,6,2,2,2,110,71,21,60,3
3,1170726,945,14,2,2,10,136,21,60,136,10
1,1170726,1345,16,2,10,4,136,60,136,101,3
6,1170727,1145,17,10,4,3,177,136,101,142,1
2,1170731,945,15,4,3,8,173,101,142,173,6
5,1170731,1145,13,3,8,2,173,142,173,67,2
7,1170731,1245,11,8,2,1,173,173,67,29,5
8,1170802,1245,13,2,1,10,182,67,29,144,7
2,1170803,945,13,1,10,2,1063,29,144,1063,8
5,1170803,1245,15,10,2,3,1063,144,1063,1022,2
7,1170804,945,7,2,3,2,1063,1063,1022,29,5
8,1170807,1145,13,3,2,8,1131,1022,29,138,7
2,1170808,1045,13,2,8,3,138,29,138,54,8
9,1170808,1145,12,8,3,1,145,138,54,61,2
2,1170811,945,17,3,1,13,321,54,61,321,9
5,1170814,945,19,1,13,5,321,61,321,132,2
10,1170814,1345,22,13,5,4,323,321,132,134,5
3,1170815,945,10,5,4,1,134,132,134,108,10
7,1170815,1045,6,4,1,1,134,134,108,70,3
8,1170816,1245,9,1,1,7,108,108,70,58,7
4,1170816,1345,9,1,7,1,96,70,58,84,8
3,1170817,1245,12,7,1,4,89,58,84,89,4
1,1170818,945,7,1,4,2,124,84,89,124,3
5,1170822,1045,17,4,2,11,169,89,124,169,1
1,1170822,1345,16,2,11,3,169,124,169,21,5
9,1170823,945,15,11,3,1,214,169,21,66,1
2,1170823,1045,5,3,1,1,66,21,66,59,9
6,1170823,1245,4,1,1,2,66,66,59,26,2
4,1170823,1345,4,1,2,1,73,59,26,40,6
3,1170825,1145,11,2,1,8,149,26,40,149,4
1,1170828,945,12,1,8,3,149,40,149,33,3
9,1170828,1045,12,8,3,1,174,149,33,58,1
2,1170828,1145,5,3,1,1,58,33,58,50,9
6,1170828,1345,4,1,1,2,58,58,50,30,2
4,1170829,1045,5,1,2,2,94,50,30,74,6
3,1170829,1245,6,2,2,2,74,30,74,56,4
7,1170829,1345,5,2,2,1,74,74,56,22,3
8,1170830,945,4,2,1,1,131,56,22,97,7
2,1170830,1045,3,1,1,1,97,22,97,59,8
9,1170831,945,6,1,1,4,126,97,59,88,2
2,1170831,1145,8,1,4,3,88,59,88,49,9
6,1170901,1045,10,4,3,3,105,88,49,66,2
2,1170901,1245,8,3,3,2,66,49,66,27,6
6,1170901,1345,6,3,2,1,66,66,27,15,2
4,1170904,945,4,2,1,1,65,27,15,53,6
3,1170904,1045,3,1,1,1,53,15,53,46,4
7,1170905,945,6,1,1,4,58,53,46,51,3
3,1170905,1345,9,1,4,4,57,46,51,57,7
1,1170906,1145,11,4,4,3,102,51,57,102,3
5,1170907,945,10,4,3,3,102,57,102,85,1
7,1170907,1345,10,3,3,4,108,102,85,91,5
3,1170911,945,13,3,4,6,158,85,91,158,7
1,1170911,1145,12,4,6,2,158,91,158,100,3
6,1170912,945,11,6,2,3,158,158,100,79,1
4,1170912,1045,7,2,3,2,100,100,79,50,6
8,1170912,1245,6,3,2,1,79,79,50,29,4
4,1170913,1045,6,2,1,3,104,50,29,83,8
3,1170913,1245,6,1,3,2,83,29,83,40,4
10,1170914,945,7,3,2,2,107,83,40,64,3
3,1170914,1245,7,2,2,3,64,40,64,59,10
7,1170915,1045,8,2,3,3,64,64,59,54,3
8,1170919,945,15,3,3,9,172,59,54,167,7
2,1170921,945,22,3,9,10,185,54,167,185,8
5,1170921,1245,22,9,10,3,185,167,185,110,2
7,1170926,1345,29,10,3,16,397,185,110,322,5
3,1170927,1045,21,3,16,2,322,110,322,79,7
10,1170927,1245,20,16,2,2,322,322,79,31,3
8,1170928,945,6,2,2,2,89,79,31,41,10
2,1170928,1045,5,2,2,1,84,31,41,84,8
5,1170928,1145,4,2,1,1,84,41,84,67,2
7,1170929,1045,6,1,1,4,87,84,67,70,5
3,1170929,1245,7,1,4,2,70,67,70,62,7
7,1170929,1345,7,4,2,1,70,70,62,20,3
8,1170930,1045,5,2,1,2,131,62,20,89,7
2,1170930,1145,4,1,2,1,89,20,89,20,8
9,1171002,1145,8,2,1,5,153,89,20,84,2
2,1171003,945,9,1,5,3,84,20,84,31,9
9,1171005,1245,16,5,3,8,145,84,31,92,2
2,1171005,1345,12,3,8,1,92,31,92,19,9
9,1171006,945,10,8,1,1,115,92,19,42,2
2,1171006,1045,3,1,1,1,46,19,42,46,9
5,1171006,1145,3,1,1,1,46,42,46,29,2
7,1171006,1245,3,1,1,1,46,46,29,22,5
8,1171011,945,4,1,1,2,152,29,22,145,7
2,1171011,1145,5,1,2,2,145,22,145,83,8
9,1171012,1345,11,2,2,7,202,145,83,140,2
2,1171013,1245,13,2,7,4,140,83,140,35,9
9,1171016,945,13,7,4,2,192,140,35,87,2
2,1171016,1045,7,4,2,1,87,35,87,47,9
9,1171017,945,7,2,1,4,111,87,47,71,2
2,1171017,1045,6,1,4,1,71,47,71,49,9
6,1171017,1145,6,4,1,1,71,71,49,25,2
4,1171017,1345,4,1,1,2,61,49,25,37,6
3,1171018,945,4,1,2,1,63,25,37,63,4
1,1171018,1145,5,2,1,2,97,37,63,97,3
5,1171019,1045,7,1,2,4,114,63,97,114,1
1,1171020,945,10,2,4,4,114,97,114,100,5
6,1171020,1045,9,4,4,1,114,114,100,64,1
4,1171020,1345,8,4,1,3,100,100,64,38,6
8,1171023,945,5,1,3,1,86,64,38,60,4
2,1171023,1245,7,3,1,3,66,38,60,66,8
5,1171023,1345,5,1,3,1,66,60,66,31,2
7,1171024,945,5,3,1,1,77,66,31,42,5
3,1171025,945,7,1,1,5,73,31,42,73,7
1,1171026,945,11,1,5,5,89,42,73,89,3
5,1171026,1045,11,5,5,1,89,73,89,57,1
7,1171026,1345,9,5,1,3,89,89,57,24,5
8,1171027,1045,6,1,3,2,99,57,24,66,7
2,1171027,1345,8,3,2,3,108,24,66,108,8
5,1171030,945,6,2,3,1,136,66,108,136,2
1,1171030,1045,5,3,1,1,136,108,136,96,5
6,1171030,1345,5,1,1,3,136,136,96,45,1
4,1171031,945,5,1,3,1,96,96,45,39,6
8,1171101,945,9,3,1,5,102,45,39,96,4
2,1171101,1245,9,1,5,3,96,39,96,51,8
9,1171101,1345,9,5,3,1,96,96,51,35,2
4,1171102,945,5,3,1,1,68,51,35,52,9
3,1171103,945,7,1,1,5,52,35,52,52,4
1,1171103,1245,9,1,5,3,55,52,52,55,3
5,1171106,945,10,5,3,2,73,52,55,73,1
1,1171106,1045,6,3,2,1,83,55,73,83,5
5,1171107,1345,11,2,1,8,83,73,83,80,1
7,1171108,945,10,1,8,1,83,83,80,29,5
8,1171108,1045,10,8,1,1,80,80,29,28,7
4,1171110,945,11,1,1,9,163,29,28,162,8
3,1171110,1345,14,1,9,4,162,28,162,75,4
10,1171113,945,14,9,4,1,162,162,75,47,3
8,1171113,1145,7,4,1,2,75,75,47,36,10
4,1171114,1245,9,1,2,6,99,47,36,88,8
3,1171114,1345,9,2,6,1,88,36,88,52,4
7,1171115,1245,11,6,1,4,124,88,52,88,3
3,1171115,1345,6,1,4,1,88,52,88,37,7
7,1171116,945,6,4,1,1,111,88,37,60,3
